"Year","Gender","Age at diagnosis","Geography type","Geography code","Geography name ","NDRS main","Count","Type of rate","Rate","95% lower confidence interval","95% upper confidence interval","Flag"
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000009","East Cambridgeshire","Skin cancer","144","Age-specific","1619.6","1365.9","1906.8",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000009","East Cambridgeshire","Skin cancer","178","Age-specific","3503.2","3007.5","4057.4",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000242","East Hertfordshire","Skin cancer","1","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000242","East Hertfordshire","Skin cancer","38","Age-specific","77.3","54.7","106.1",NA
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000242","East Hertfordshire","Skin cancer","81","Age-specific","360.4","286.2","448",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000242","East Hertfordshire","Skin cancer","127","Age-specific","755.9","630.1","899.3",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000242","East Hertfordshire","Skin cancer","240","Age-specific","1850","1623.3","2099.5",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000242","East Hertfordshire","Skin cancer","292","Age-specific","3732.6","3316.7","4186.2",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000244","East Suffolk","Skin cancer","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000244","East Suffolk","Skin cancer","53","Age-specific","83.5","62.6","109.3",NA
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000244","East Suffolk","Skin cancer","126","Age-specific","346.8","288.9","412.9",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000244","East Suffolk","Skin cancer","227","Age-specific","649.2","567.5","739.4",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000244","East Suffolk","Skin cancer","544","Age-specific","1629.3","1495.3","1772.2",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000244","East Suffolk","Skin cancer","633","Age-specific","3202.6","2958","3462.1",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000072","Epping Forest","Skin cancer","3","Age-specific","8","1.7","23.5",NA
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000072","Epping Forest","Skin cancer","32","Age-specific","74.6","51","105.3",NA
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000072","Epping Forest","Skin cancer","51","Age-specific","260.8","194.2","342.9",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000072","Epping Forest","Skin cancer","104","Age-specific","681.7","556.9","825.9",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000072","Epping Forest","Skin cancer","226","Age-specific","1826.1","1595.8","2080.4",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000072","Epping Forest","Skin cancer","258","Age-specific","3374.3","2975.1","3812.2",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000010","Fenland","Skin cancer","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000010","Fenland","Skin cancer","10","Age-specific","32.9","15.7","60.5",NA
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000010","Fenland","Skin cancer","23","Age-specific","153.3","97.1","230",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000010","Fenland","Skin cancer","85","Age-specific","647.6","517.3","800.8",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000010","Fenland","Skin cancer","149","Age-specific","1317.5","1114.5","1546.9",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000010","Fenland","Skin cancer","170","Age-specific","2640.6","2258.5","3068.7",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000145","Great Yarmouth","Skin cancer","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000145","Great Yarmouth","Skin cancer","14","Age-specific","49.8","27.2","83.5",NA
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000145","Great Yarmouth","Skin cancer","44","Age-specific","302.7","219.9","406.4",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000145","Great Yarmouth","Skin cancer","61","Age-specific","462.1","353.5","593.6",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000145","Great Yarmouth","Skin cancer","171","Age-specific","1451.2","1241.9","1685.8",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000145","Great Yarmouth","Skin cancer","186","Age-specific","2980.8","2567.8","3441.3",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000073","Harlow","Skin cancer","1","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000073","Harlow","Skin cancer","21","Age-specific","61.3","37.9","93.7",NA
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000073","Harlow","Skin cancer","39","Age-specific","334.4","237.7","457.1",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000073","Harlow","Skin cancer","68","Age-specific","731.1","567.7","926.9",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000073","Harlow","Skin cancer","102","Age-specific","1704.8","1390.1","2069.6",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000073","Harlow","Skin cancer","137","Age-specific","3734","3134.9","4414.2",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000098","Hertsmere","Skin cancer","1","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000098","Hertsmere","Skin cancer","17","Age-specific","47.8","27.8","76.6",NA
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000098","Hertsmere","Skin cancer","33","Age-specific","220.9","152","310.2",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000098","Hertsmere","Skin cancer","79","Age-specific","703.1","556.6","876.3",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000098","Hertsmere","Skin cancer","139","Age-specific","1554.6","1306.9","1835.6",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000098","Hertsmere","Skin cancer","162","Age-specific","2836.1","2416.2","3308.1",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000011","Huntingdonshire","Skin cancer","2","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000011","Huntingdonshire","Skin cancer","30","Age-specific","50.5","34","72",NA
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000011","Huntingdonshire","Skin cancer","95","Age-specific","358.1","289.7","437.8",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000011","Huntingdonshire","Skin cancer","138","Age-specific","646","542.7","763.2",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000011","Huntingdonshire","Skin cancer","308","Age-specific","1698.9","1514.5","1899.7",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000011","Huntingdonshire","Skin cancer","302","Age-specific","3108.6","2767.8","3479.7",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000202","Ipswich","Skin cancer","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000202","Ipswich","Skin cancer","27","Age-specific","55.8","36.8","81.2",NA
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000202","Ipswich","Skin cancer","33","Age-specific","183.5","126.3","257.7",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000202","Ipswich","Skin cancer","76","Age-specific","550.7","433.9","689.3",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000202","Ipswich","Skin cancer","148","Age-specific","1410.6","1192.5","1657.1",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000202","Ipswich","Skin cancer","179","Age-specific","2727.4","2342.5","3157.6",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000146","King's Lynn and West Norfolk","Skin cancer","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000146","King's Lynn and West Norfolk","Skin cancer","38","Age-specific","87.8","62.1","120.5",NA
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000146","King's Lynn and West Norfolk","Skin cancer","64","Age-specific","287.2","221.1","366.7",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000146","King's Lynn and West Norfolk","Skin cancer","140","Age-specific","666.9","561","787",NA
