"Year","Gender","Age at diagnosis","Geography type","Geography code","Geography name ","NDRS main","Count","Type of rate","Rate","95% lower confidence interval","95% upper confidence interval","Flag"
2022,"Males","50 to 59","Local Authority Unitary Authories (LAUA)","E07000069","Castle Point","Prostate","8","Age-specific","128.2","55.4","252.7",NA
2022,"Males","60 to 69","Local Authority Unitary Authories (LAUA)","E07000069","Castle Point","Prostate","24","Age-specific","450.7","288.7","670.6",NA
2022,"Males","70 to 79","Local Authority Unitary Authories (LAUA)","E07000069","Castle Point","Prostate","43","Age-specific","830.3","600.8","1118.4",NA
2022,"Males","80 and over","Local Authority Unitary Authories (LAUA)","E07000069","Castle Point","Prostate","22","Age-specific","875.8","548.7","1326",NA
2022,"Males","00 to 24","Local Authority Unitary Authories (LAUA)","E06000056","Central Bedfordshire","Prostate","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","25 to 49","Local Authority Unitary Authories (LAUA)","E06000056","Central Bedfordshire","Prostate","3","Age-specific","6.1","1.3","17.7",NA
2022,"Males","50 to 59","Local Authority Unitary Authories (LAUA)","E06000056","Central Bedfordshire","Prostate","47","Age-specific","225.5","165.7","299.9",NA
2022,"Males","60 to 69","Local Authority Unitary Authories (LAUA)","E06000056","Central Bedfordshire","Prostate","117","Age-specific","713","589.7","854.5",NA
2022,"Males","70 to 79","Local Authority Unitary Authories (LAUA)","E06000056","Central Bedfordshire","Prostate","158","Age-specific","1290.4","1097","1508.1",NA
2022,"Males","80 and over","Local Authority Unitary Authories (LAUA)","E06000056","Central Bedfordshire","Prostate","45","Age-specific","772.3","563.2","1033.4",NA
2022,"Males","00 to 24","Local Authority Unitary Authories (LAUA)","E07000070","Chelmsford","Prostate","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","25 to 49","Local Authority Unitary Authories (LAUA)","E07000070","Chelmsford","Prostate","2","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","50 to 59","Local Authority Unitary Authories (LAUA)","E07000070","Chelmsford","Prostate","22","Age-specific","177.2","111","268.4",NA
2022,"Males","60 to 69","Local Authority Unitary Authories (LAUA)","E07000070","Chelmsford","Prostate","43","Age-specific","448.6","324.6","604.2",NA
2022,"Males","70 to 79","Local Authority Unitary Authories (LAUA)","E07000070","Chelmsford","Prostate","58","Age-specific","737.4","559.9","953.2",NA
2022,"Males","80 and over","Local Authority Unitary Authories (LAUA)","E07000070","Chelmsford","Prostate","32","Age-specific","784.7","536.6","1107.8",NA
2022,"Males","00 to 24","Local Authority Unitary Authories (LAUA)","E07000071","Colchester","Prostate","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","25 to 49","Local Authority Unitary Authories (LAUA)","E07000071","Colchester","Prostate","4","Age-specific","12.6","3.4","32.3",NA
2022,"Males","50 to 59","Local Authority Unitary Authories (LAUA)","E07000071","Colchester","Prostate","18","Age-specific","144.9","85.8","229.1",NA
2022,"Males","60 to 69","Local Authority Unitary Authories (LAUA)","E07000071","Colchester","Prostate","49","Age-specific","532.7","394.1","704.3",NA
2022,"Males","70 to 79","Local Authority Unitary Authories (LAUA)","E07000071","Colchester","Prostate","78","Age-specific","985.6","779","1230.1",NA
2022,"Males","80 and over","Local Authority Unitary Authories (LAUA)","E07000071","Colchester","Prostate","51","Age-specific","1302.3","969.6","1712.4",NA
