"Year","Gender","Age at diagnosis","Geography type","Geography code","Geography name ","NDRS main","Count","Type of rate","Rate","95% lower confidence interval","95% upper confidence interval","Flag"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000073","Harlow","Lung","1","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000073","Harlow","Lung","10","Age-specific","85.7","41","157.7",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000073","Harlow","Lung","19","Age-specific","204.3","122.9","319",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000073","Harlow","Lung","25","Age-specific","417.9","270.3","616.9",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000073","Harlow","Lung","15","Age-specific","408.8","228.7","674.3",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000098","Hertsmere","Lung","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000098","Hertsmere","Lung","1","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000098","Hertsmere","Lung","8","Age-specific","53.6","23.1","105.5",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000098","Hertsmere","Lung","12","Age-specific","106.8","55.1","186.6",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000098","Hertsmere","Lung","23","Age-specific","257.2","163","386",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000098","Hertsmere","Lung","25","Age-specific","437.7","283.2","646.1",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000011","Huntingdonshire","Lung","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000011","Huntingdonshire","Lung","7","Age-specific","11.8","4.7","24.3",NA
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000011","Huntingdonshire","Lung","5","Age-specific","18.8","6.1","44",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000011","Huntingdonshire","Lung","29","Age-specific","135.8","90.9","195",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000011","Huntingdonshire","Lung","46","Age-specific","253.7","185.8","338.5",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000011","Huntingdonshire","Lung","26","Age-specific","267.6","174.8","392.2",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000202","Ipswich","Lung","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000202","Ipswich","Lung","4","Age-specific","8.3","2.3","21.2",NA
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000202","Ipswich","Lung","9","Age-specific","50","22.9","95",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000202","Ipswich","Lung","36","Age-specific","260.9","182.7","361.1",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000202","Ipswich","Lung","38","Age-specific","362.2","256.3","497.1",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000202","Ipswich","Lung","23","Age-specific","350.4","222.1","525.9",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000146","King's Lynn and West Norfolk","Lung","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000146","King's Lynn and West Norfolk","Lung","3","Age-specific","6.9","1.4","20.2",NA
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000146","King's Lynn and West Norfolk","Lung","10","Age-specific","44.9","21.5","82.5",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000146","King's Lynn and West Norfolk","Lung","23","Age-specific","109.6","69.4","164.4",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000146","King's Lynn and West Norfolk","Lung","50","Age-specific","261","193.7","344.1",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000146","King's Lynn and West Norfolk","Lung","40","Age-specific","347.5","248.2","473.2",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E06000032","Luton","Lung","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E06000032","Luton","Lung","5","Age-specific","6","1.9","13.9",NA
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E06000032","Luton","Lung","12","Age-specific","46","23.7","80.3",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E06000032","Luton","Lung","22","Age-specific","121.1","75.9","183.3",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E06000032","Luton","Lung","50","Age-specific","439.2","326","579.1",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E06000032","Luton","Lung","23","Age-specific","310.2","196.6","465.4",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000074","Maldon","Lung","1","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000074","Maldon","Lung","1","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000074","Maldon","Lung","2","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000074","Maldon","Lung","6","Age-specific","65.2","23.9","141.9",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000074","Maldon","Lung","17","Age-specific","204.3","119","327.2",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000074","Maldon","Lung","20","Age-specific","446","272.3","688.9",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000203","Mid Suffolk","Lung","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000203","Mid Suffolk","Lung","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000203","Mid Suffolk","Lung","5","Age-specific","31.4","10.2","73.2",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000203","Mid Suffolk","Lung","14","Age-specific","96.8","52.9","162.4",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000203","Mid Suffolk","Lung","24","Age-specific","184.9","118.4","275.1",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000203","Mid Suffolk","Lung","16","Age-specific","229.2","130.9","372.3",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000099","North Hertfordshire","Lung","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000099","North Hertfordshire","Lung","1","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000099","North Hertfordshire","Lung","8","Age-specific","42.5","18.4","83.8",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000099","North Hertfordshire","Lung","20","Age-specific","136.8","83.5","211.2",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000099","North Hertfordshire","Lung","39","Age-specific","325.4","231.4","444.9",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000099","North Hertfordshire","Lung","29","Age-specific","372.4","249.4","534.9",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000147","North Norfolk","Lung","1","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000147","North Norfolk","Lung","1","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000147","North Norfolk","Lung","10","Age-specific","65.9","31.6","121.3",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000147","North Norfolk","Lung","21","Age-specific","121.6","75.3","185.9",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000147","North Norfolk","Lung","49","Age-specific","292.8","216.6","387.1",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000147","North Norfolk","Lung","30","Age-specific","307.1","207.2","438.4",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E07000148","Norwich","Lung","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E07000148","Norwich","Lung","4","Age-specific","7.7","2.1","19.8",NA
2022,"Persons","50 to 59","Local Authority Unitary Authories (LAUA)","E07000148","Norwich","Lung","7","Age-specific","44.3","17.8","91.3",NA
2022,"Persons","60 to 69","Local Authority Unitary Authories (LAUA)","E07000148","Norwich","Lung","20","Age-specific","160.5","98","247.9",NA
2022,"Persons","70 to 79","Local Authority Unitary Authories (LAUA)","E07000148","Norwich","Lung","36","Age-specific","360.3","252.3","498.8",NA
2022,"Persons","80 and over","Local Authority Unitary Authories (LAUA)","E07000148","Norwich","Lung","28","Age-specific","467.1","310.3","675.2",NA
2022,"Persons","00 to 24","Local Authority Unitary Authories (LAUA)","E06000031","Peterborough","Lung","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Persons","25 to 49","Local Authority Unitary Authories (LAUA)","E06000031","Peterborough","Lung","5","Age-specific","6.3","2.1","14.8",NA
